Date,ABI.BR,AD.AS,ADSGn.DE,ADYEN.AS,AIR.PA,AIRP.PA,ALVG.DE,ASML.AS,AXAF.PA,BASFn.DE,BAYGn.DE,BBVA.MC,BMWG.DE,BNPP.PA,CRH.I,DANO.PA,DB1Gn.DE,DPWGn.DE,DTEGn.DE,ENEI.MI,ENI.MI,ESLX.PA,FLTRF.I,HRMS.PA,IBE.MC,IFXGn.DE,INGA.AS,ISP.MI,ITX.MC,LINI.DE,LVMH.PA,MBGn.DE,MUVGn.DE,NDAFI.HE,NOKIA.HE,OREP.PA,PERP.PA,PRTP.PA,PRX.AS,SAF.PA,SAN.MC,SAPG.DE,SASY.PA,SCHN.PA,SGEF.PA,SIEGn.DE,STLAM.MI,TTEF.PA,VNAn.DE,VOWG_p.DE
2018-02-13,1429956,5131968,750007,#N/A N/A,2150253,1695202,1344140,1071300,6437576,2226801,2664189,25459770,1202146,3965654,2512233,1591607,382587,2889570,15295943,33944954,12482506,605630,89117,67542,14536600,4878475,14269916,87771019,3933861,#N/A N/A,756046,2810173,521924,1472356,12041160,674603,447513,612485,#N/A N/A,879876,52475062,3256811,3593155,1554885,1653476,2225288,9404899,6791773,1108337,102454
2018-02-14,2067168,5047256,883584,#N/A N/A,2325684,2251709,1891030,1338162,7892599,3113274,3462727,33737532,2251322,4670268,1706048,2229770,474050,3672884,18639345,54597468,19246320,558098,299185,47954,19169416,6714182,17377442,173898869,4433238,#N/A N/A,819734,5402091,755882,1128000,16156089,817862,674523,500500,#N/A N/A,1196497,58686801,4016728,3253039,2050978,1967374,3454376,16473195,7210798,2197826,139873
2018-02-15,2242674,4947785,619375,#N/A N/A,5873239,2013429,1725578,1175153,7368188,2321280,3253664,18462918,2052578,4155361,2507154,2458798,525094,3112726,13866786,61287217,15494973,605931,106753,45406,14239437,5850597,14518035,109790420,3137070,#N/A N/A,710450,4654355,602219,2048974,20263274,953963,505544,301610,#N/A N/A,1080989,53330900,2724883,2820889,2722562,1519000,2549807,14725210,6751372,1577451,141940
2018-02-16,2441964,5157743,991451,#N/A N/A,3480413,1731521,2394763,1400079,6350908,2867326,3388094,24295031,2078106,4358106,1696347,2924587,635611,3343651,17019216,36754323,18603683,627042,78625,31872,33711998,4410665,15644202,108623253,3710856,#N/A N/A,835818,4811254,758899,985979,23290747,705630,529104,237947,#N/A N/A,1130914,65489498,3611138,3675375,2284068,1961526,2997744,11970229,7914797,1470780,82178
2018-02-19,956058,3203165,450815,#N/A N/A,1575164,1007001,929731,616159,3216623,1545847,1638846,10915409,1057637,1679014,591843,1426815,385804,2409669,8653099,25177903,11729655,299005,130939,29828,11062533,3651254,8052023,53592576,2255154,#N/A N/A,396907,4724547,445750,961141,9383982,393048,298924,119546,#N/A N/A,434966,63506882,2058197,1242402,745537,863365,1478079,6394057,3643917,1025261,57835
2018-02-20,1253967,7017525,651393,#N/A N/A,2250827,1247115,1271524,1152040,4652326,2562926,2378441,16981677,1735358,2423621,1362200,1958983,599259,2294203,12022188,27842518,12788281,463977,109768,46107,16383945,5319574,12795710,88577821,3656794,#N/A N/A,551368,3906694,579880,1389644,12318281,466363,304259,137131,#N/A N/A,715210,50679034,2456140,1951416,1512343,1187714,2560335,7232884,7057664,1275699,114345
2018-02-21,1224446,4983287,564900,#N/A N/A,2045573,1348990,1127723,951519,4814210,1900503,2154151,16653037,1227161,2473461,1025157,1268195,763860,2144413,15910410,27211227,11947326,410958,252011,44856,40861598,3629060,13108394,59097508,1911905,#N/A N/A,427299,3104198,507081,1199151,11430370,517173,293502,178493,#N/A N/A,883149,36285445,2643720,1820445,894529,951412,2234736,7143416,5605350,1197998,114684
2018-02-22,1283856,4238571,862264,#N/A N/A,1946425,1396561,1372123,1109392,7553628,2502378,1861709,26565691,1445097,2664594,948583,1863160,810218,2236770,33866783,32771813,14896368,619105,267063,45217,23162720,5086428,12654354,99977510,2156375,#N/A N/A,575633,3282784,558702,1890876,25130125,523726,351020,200427,#N/A N/A,880353,39552571,2436128,2088921,1161854,1469911,2674423,10249482,5731624,1080942,91901
2018-02-23,1123176,4176413,626223,#N/A N/A,1401492,1158335,1109088,785685,4140847,2014611,2048470,21234309,3170037,1874015,621503,1483490,470504,2124861,25770008,40248088,15539142,532668,287730,44691,23264109,3871764,7993044,69910537,14342239,#N/A N/A,414841,4556874,407146,966746,12270531,591522,374555,122010,#N/A N/A,647340,35962004,2323106,1434698,791648,1054426,1363708,8503977,4115792,1481062,140148
2018-02-26,1470454,3595765,661009,#N/A N/A,1886721,1076433,1081620,1330102,5358863,2199082,2537434,15224216,1760487,2018193,1018872,2243395,492999,1985430,14253116,22124472,10659217,413645,137919,29493,17709448,4177083,8959626,52879394,6019314,#N/A N/A,609192,5530562,403361,1521632,26606734,447522,270610,103523,#N/A N/A,877095,36388701,2487095,2129505,725537,1350458,1793557,8110724,4130822,1314246,99941
2018-02-27,1490696,4357018,474356,#N/A N/A,2326711,1187430,1166547,1006083,6622830,3331896,2588782,14438154,1763051,3175607,1286205,1479525,504688,2243299,14582575,28675681,11878566,823549,287958,49446,14583452,4186084,14146521,102932473,4326649,#N/A N/A,559129,4598451,383656,1271556,18108741,536067,302774,108538,#N/A N/A,1577854,44303948,3211988,2323971,918622,1205547,2561667,11637045,4347082,1318045,87415
2018-02-28,2361874,10205571,885265,#N/A N/A,1718890,1182570,1381887,1188455,6377749,2493950,5723414,21102558,2164993,2975611,1657171,1883471,639425,3772381,12226498,37897964,11689602,578107,511106,57057,20213705,4038584,14053091,81781752,4551260,#N/A N/A,527029,3650903,542329,1601829,20803349,513735,383368,205882,#N/A N/A,887383,62536410,3458333,2454644,1561410,1639121,2248744,8377087,8231213,1827039,82360
2018-03-01,4620450,7758482,1173749,#N/A N/A,1760776,1880322,2080489,1475960,8940154,3934490,3897214,30686640,2413557,3389069,3512193,1777490,837328,4359855,15073086,34308062,14900769,1927417,302731,52926,19959241,7422287,15970789,83239328,4152529,#N/A N/A,649330,5237830,663692,4647477,18388607,773820,552484,211438,#N/A N/A,1094620,42206607,4603441,2974078,1805007,1634512,3538631,16897605,6735051,2183682,158743
2018-03-02,3927683,7422411,1016662,#N/A N/A,2660441,1781446,2128112,1553439,9520060,3686532,3912439,28250550,2576804,5513707,2285603,2353702,763476,5196450,15637381,37871135,18420054,1016661,80423,67912,18785406,6904560,20650652,145067339,5443783,#N/A N/A,807006,5273614,1030340,4892928,18650075,737027,619369,246505,#N/A N/A,1605520,68696512,4537415,2617608,2014987,1955518,5174639,22895624,7026769,1801505,162665
2018-03-05,1964285,5856727,811172,#N/A N/A,1883059,1442974,2292621,1352942,37716563,3142585,3402895,20467163,3411179,5342205,2500241,1670043,541244,3453931,12976468,35530255,14791428,656893,347478,54206,12965680,5098904,15331902,135833799,3757877,#N/A N/A,519966,4377965,791125,1799105,17694877,574030,457928,158630,#N/A N/A,1104155,50037969,3512341,3263175,1779926,1205915,2820424,14465337,5349417,1749517,116879
2018-03-06,1749337,5039464,578619,#N/A N/A,2005926,1418291,1283196,1528316,17330806,2408844,3347995,19602466,1786313,3500809,1468822,1068579,531610,3026823,18013176,27595542,16005636,655369,117907,38464,22491322,6064456,14892903,92747840,3550302,#N/A N/A,475938,3265807,644106,1633005,20301051,472256,327560,128918,#N/A N/A,1125121,61257406,2548696,3863354,1485345,1181287,2143394,18614255,4539655,2437308,123751
2018-03-07,1076604,4601181,455056,#N/A N/A,1496982,1222269,1289078,1624127,17734290,2585546,3134602,15837388,1932840,3006570,1274865,1406035,463520,4883377,12073006,25105841,15142110,450063,438911,47711,17656517,6180574,12544992,75922016,2642350,#N/A N/A,438734,3638450,525561,2097457,20178728,471110,399120,191758,#N/A N/A,978106,37643607,4084346,1839134,1475864,1268385,2319049,14573148,4986824,1847926,85855
2018-03-08,2209308,10175402,998461,#N/A N/A,1708289,1258824,1375151,1209107,11612847,2541612,2685752,18762445,3022154,3354021,1257420,1629616,567112,5348371,12050896,34993567,11559616,530727,269570,45200,15104278,5532237,15547677,85100505,3040607,#N/A N/A,474057,3512444,498394,1749241,16721552,683758,341099,149992,#N/A N/A,1023314,80725517,3596742,2851377,1304549,1687786,2230795,9115009,4676586,1626927,84726
2018-03-09,1648272,7216539,920945,#N/A N/A,1667528,986252,1522860,1266319,10118400,2846611,2580178,15448901,1563445,2565228,1281260,2007612,572809,3663372,14516498,29141661,10430741,623845,315777,69091,14169591,5028812,10860345,76852534,2375272,#N/A N/A,521810,2930709,550950,1536456,15956566,580322,477515,195240,#N/A N/A,937503,31270105,2802206,2376777,1234068,1048055,2333669,6650844,4258818,1963345,69679
2018-03-12,2159447,4104676,859407,#N/A N/A,1824223,891549,1044103,1348386,8878946,1651316,1783822,23941540,1086510,1972156,1531571,1149239,396568,2601947,7416150,25278667,13711056,430523,113807,32758,18255372,4765733,8026788,45642677,3217595,#N/A N/A,307919,1896084,398434,1511657,11718798,429874,291654,135901,#N/A N/A,848687,64802472,2011463,1663774,837835,881487,1866789,5204973,4088976,884395,53034
2018-03-13,1992863,3912285,1736907,#N/A N/A,1460828,1245880,1626998,1553804,9626429,2869515,3210133,20014352,2099901,3248641,1195074,1555285,618777,3657853,13259307,31308898,18512517,730340,129701,66156,20897619,5878658,14832461,78538306,4871505,#N/A N/A,605443,3811799,628396,1331013,19072036,542960,388032,143957,#N/A N/A,944882,62948662,3088073,2187885,1280897,1222310,2366691,7058477,7839152,1470270,117375
2018-03-14,1805797,5232410,3606891,#N/A N/A,1548763,995581,1672876,1218442,8466875,2753263,2593083,20665295,1404795,3767349,1743587,1179928,716481,3683771,13998515,29031076,14996831,489817,70526,40603,17380803,4023295,13902363,80136735,11659324,#N/A N/A,435075,3390347,640428,1264008,16192693,421519,341039,158838,#N/A N/A,723257,59340402,2577109,2194872,1103763,1052340,2408403,7791554,6888809,1640693,129814
2018-03-15,1808341,5139757,1722781,#N/A N/A,1492138,1268599,1554641,1608303,8255889,2853654,4980987,21250734,2007692,3499805,1471159,1422054,861126,3900746,12017242,33855898,15050073,708315,88705,41290,19151107,4718918,12838577,100303717,6694578,#N/A N/A,637640,4182067,1007891,3957136,15301311,555424,343153,168936,#N/A N/A,726017,48371824,3153212,3290498,1059269,1150187,2651310,8928326,6640475,1389611,89064
2018-03-16,4033848,13198321,1866982,#N/A N/A,4240400,2693344,4299605,7761319,14249025,7132536,7817279,68704459,3314005,7559838,1619887,3180625,1440187,10252047,32537127,67534371,36482485,1260623,207585,108838,42728742,6403326,27945446,240461130,12867923,#N/A N/A,1236732,14720067,1662786,6418129,54522297,1295080,921825,283539,#N/A N/A,1784315,150295061,11629531,6892401,3103480,2984740,8152544,10437043,19712754,3819875,168889
2018-03-19,1296457,4718493,853490,#N/A N/A,1454271,1184744,1377264,1427831,9552478,2445243,3090159,16233600,1543511,2812442,1498996,1301316,694149,3605951,14882872,22653904,15989233,483926,109169,45437,18948040,5039206,12971444,76062430,4919667,#N/A N/A,470398,3853809,936686,2386290,19400755,605663,461640,204727,#N/A N/A,634459,39219843,3101052,2917275,1455252,1120168,2549140,7975042,7092469,1097086,127655
2018-03-20,1152609,3482232,999886,#N/A N/A,1527789,906185,1220094,1266021,7357894,1825617,2304428,27258959,2014625,2957045,1069966,1006755,651317,2831546,10789027,22260504,15000696,458136,372214,36910,19140203,3471039,10485665,68741802,7634773,#N/A N/A,608141,2725232,785444,2637069,15658618,545491,304608,177255,#N/A N/A,612656,52422272,2939027,1964112,1391177,871923,1646261,9431916,5726286,1636216,82107
2018-03-21,1611262,4313335,1026948,#N/A N/A,1306085,924085,907373,1149703,6323312,1970661,2892893,26614075,1701219,2937721,1809914,1338675,599270,3118080,11266319,19480435,17801934,422713,119899,140842,17482309,3732115,11892783,77133191,3897988,#N/A N/A,538101,2097715,579464,1292181,14826097,391588,243908,281455,#N/A N/A,620810,53864826,2191215,2333485,1194180,874264,2055757,10519341,5923941,1389258,72117
2018-03-22,1902998,6765627,1398251,#N/A N/A,2307587,1712221,1624131,1764292,14012928,3760357,3591631,40970092,2086260,4860287,1810356,1792647,767352,4342135,20619828,32607193,19422130,680471,119284,85900,25525116,6275041,26378163,117634923,6571023,#N/A N/A,721130,5595064,986855,2536902,27537705,653810,458877,218196,#N/A N/A,1233604,73573795,3383130,3094207,1699668,1412669,3944533,14147173,7645861,1537492,100619
2018-03-23,2043351,8018212,1209390,#N/A N/A,2232114,2079530,2317383,1901342,12970822,3819396,4739487,33873856,2379728,5100643,1513242,2174609,830557,5607799,20102779,35793070,15151365,771533,102035,87129,23008650,6727435,24747275,126033145,3742557,#N/A N/A,773835,5120907,1035011,1896507,22336316,679806,516843,234162,#N/A N/A,1592253,65466380,4022805,3543241,2002199,2066636,3695625,11266491,7267624,1631175,98818
2018-03-26,1940070,5760412,836698,#N/A N/A,2156370,1626676,1719413,1318163,12261010,2905603,2839549,58654122,2072813,3416201,1160902,1575804,696976,3924774,13296330,23013051,14075440,663101,289165,55687,14870024,4274826,15041529,85537660,3684282,#N/A N/A,678816,3386090,705881,1779178,25434960,582439,576950,161510,#N/A N/A,859192,61205641,2852736,2496743,1494573,1680563,2503342,8120909,6195818,1187205,113423
2018-03-27,1483824,4837210,846215,#N/A N/A,1603029,1372591,1610901,1331769,9553127,2918069,3171306,55327520,2598782,3730771,1269834,1484740,677061,2939320,10238343,23478488,13828615,704831,303369,92863,29583004,5578522,16612420,78143695,3376578,#N/A N/A,547051,4005786,646338,1422588,18378557,567815,540736,163923,#N/A N/A,1159098,87294557,3064758,2526225,1626265,1485647,2878091,10218683,7235270,1222258,111700
2018-03-28,2158001,7079390,834133,#N/A N/A,2342711,1779003,1584780,2528586,9636399,3289246,3042389,27257271,2177629,4349077,1847919,2051386,600770,3501604,12000937,41135169,15633522,688945,104394,75871,18647241,10448206,21253900,91491700,2943788,#N/A N/A,606379,4213944,819338,1632579,20710036,846910,480277,168679,#N/A N/A,1103589,55945431,3451072,3274390,1897992,1359885,3038316,11849275,8654871,1234762,101505
2018-03-29,1934690,5558431,799827,#N/A N/A,1787075,1426144,1686524,1448405,9714119,3297454,3625363,152922915,3863673,3588392,2147508,2114781,487396,3895221,14238096,36894656,13780844,622172,126111,67223,19569144,6152373,13982941,69942563,3333531,#N/A N/A,707714,8027224,686476,738733,18055628,651512,551978,193545,#N/A N/A,1388244,49985340,3404637,2645180,2090586,1249232,2740000,9729638,5098808,1918706,150014
2018-03-30,1934690,5558431,799827,#N/A N/A,1787075,1426144,1686524,1448405,9714119,3297454,3625363,152922915,3863673,3588392,2147508,2114781,487396,3895221,14238096,36894656,13780844,622172,126111,67223,19569144,6152373,13982941,69942563,3333531,#N/A N/A,707714,8027224,686476,738733,18055628,651512,551978,193545,#N/A N/A,1388244,49985340,3404637,2645180,2090586,1249232,2740000,9729638,5098808,1918706,150014
2018-04-02,1934690,5558431,799827,#N/A N/A,1787075,1426144,1686524,1448405,9714119,3297454,3625363,152922915,3863673,3588392,2147508,2114781,487396,3895221,14238096,36894656,13780844,622172,126111,67223,19569144,6152373,13982941,69942563,3333531,#N/A N/A,707714,8027224,686476,738733,18055628,651512,551978,193545,#N/A N/A,1388244,49985340,3404637,2645180,2090586,1249232,2740000,9729638,5098808,1918706,150014
2018-04-03,1605110,5751936,827519,#N/A N/A,1394820,1391538,1481126,1538232,6044195,2537547,3286947,278552550,1964750,2706351,1606248,1600222,582589,3509074,12061594,23527777,15407280,779480,150339,57290,9693812,5713129,13993243,68040935,3213792,#N/A N/A,909220,4175871,546187,2260200,16169499,649933,623788,257196,#N/A N/A,1094385,41049100,3191205,2299510,2152111,1107475,2534582,22347516,7557631,1552208,88423
2018-04-04,1758657,7612425,1002466,#N/A N/A,2566788,1477129,1757357,1901451,6680425,3088886,3171063,189135777,2433409,3378693,1310023,1692845,642426,3691721,12671601,21192832,17108842,645323,168378,83119,16394677,9161441,13938587,81468484,3284132,#N/A N/A,1030027,4916389,718680,2471636,16557954,912835,674756,287060,#N/A N/A,1230529,54691453,3095131,2175347,1810379,1237373,2861907,18885337,7706321,1441801,92825
2018-04-05,1764251,6737987,1287753,#N/A N/A,2241922,1560656,1644635,1465876,8998720,3410957,3211368,51771232,2300732,4095021,1241157,1910761,534534,3697828,16150092,26220877,21842902,569196,193630,86644,17372379,5543561,15088517,83202420,3994602,#N/A N/A,875568,6660123,854438,2379155,15528208,857102,590917,355882,#N/A N/A,1308096,52768440,3158815,3007609,2147530,1321786,3291237,23975724,8867065,1283026,120857
2018-04-06,1292388,6038601,721588,#N/A N/A,1011322,948090,1259614,1357591,6956852,2421543,2306254,67026659,1519153,3067661,1826068,1633757,487527,3664633,11303738,24633756,16128424,424539,258805,66232,9111678,4342329,11562548,64304778,3628349,#N/A N/A,665237,5589308,711166,2009454,14784247,680286,301412,210349,#N/A N/A,780639,40855459,2465087,1737308,988282,682636,2433151,11843968,5952589,1017060,68109
2018-04-09,1389668,5579990,725282,#N/A N/A,1162527,1016679,1130466,893307,5839836,2028826,2069582,100476112,1285442,2270491,1042841,1009664,489178,2432401,8857230,17397054,14516125,365416,183889,62591,13714532,3578831,9366127,59040725,2541501,#N/A N/A,647580,3846835,515413,1875075,10947713,466130,398071,299857,#N/A N/A,1123239,37707489,2503994,1782816,898904,937686,1860555,8565589,4994629,828529,80088
2018-04-10,1295908,6374591,781158,#N/A N/A,1549328,944254,1042694,1140339,5663306,1884678,6099975,127212639,2546726,2703839,1308978,1602115,377810,3659695,9764294,22649157,16248854,387190,141088,63569,22824760,5738105,11932682,68114983,3750316,#N/A N/A,1569222,4155912,525890,1492327,12204021,578140,626969,350139,#N/A N/A,1002449,34012766,1941766,2238659,835062,791021,1867390,8940937,6047662,1369641,204800
2018-04-11,2092563,6123623,672758,#N/A N/A,1962224,1384886,1079876,934413,4856800,2224445,2788255,151503776,1606470,2210888,1205261,1027155,495195,2701734,27355884,22039259,20626278,584928,199732,47823,32655120,3855325,10549375,55766248,3367804,#N/A N/A,690737,2917855,775767,2712398,14995720,500938,404206,248432,#N/A N/A,913065,33075980,1797529,1840141,704768,1070320,2016283,14689493,5722807,1147231,120072
2018-04-12,2059057,7097889,708327,#N/A N/A,2055722,1074460,1174624,1339495,8968513,2128218,2809389,101189760,1663299,2279053,1012623,1371522,930691,2907823,11899793,21257425,18509237,574152,128372,45271,11050447,4408243,14963335,62113853,3272483,#N/A N/A,682592,2805601,550739,4080625,15939859,567641,441996,200414,#N/A N/A,1015324,28633859,2086605,1813211,1066589,1107097,1749421,9075984,5896449,916115,162601
2018-04-13,1633206,7457958,545709,#N/A N/A,1848098,810712,1042591,1076193,7610380,1838018,2446754,46476461,2563552,2949437,1005099,1373751,688905,2228590,9233665,20134541,14969746,394866,234561,49270,19396784,3742159,13095778,100391796,14473648,#N/A N/A,563645,2861373,404606,1222294,15222751,738370,330845,223020,#N/A N/A,999295,39939351,1960084,2148301,861349,1537415,1946109,9919441,5553793,1405528,116549
